Arsenal            ,BOSS               ,CBOSS              ,CNN                ,CIF                ,Catch22            ,DrCIF              ,FreshPRINCEClassifier ,HIVECOTEV1         ,HIVECOTEV2         ,InceptionTimeClassifier ,STC                ,TS-CHIEF           ,ResNet             ,ProximityForest    ,RocketClassifier   ,TSFreshClassifier  ,WEASEL
0.9233333333333332 ,0.875              ,0.8583333333333333 ,0.82               ,0.95               ,0.905              ,0.9383333333333334 ,   0.9583333333333334 ,0.9783333333333334 ,0.9666666666666668 ,     0.8733333333333333 ,0.9633333333333334 ,0.9233333333333332 ,0.81               ,0.97               ,0.9283333333333332 ,0.9333333333333332 ,0.9483333333333334
0.9494736842105264 ,0.9129824561403508 ,0.9428070175438596 ,0.7375438596491228 ,0.9996491228070176 ,0.9585964912280702 ,0.9992982456140352 ,   0.983859649122807  ,0.9719298245614036 ,0.9894736842105264 ,     0.8459649122807018 ,0.9312280701754386 ,0.9978947368421052 ,0.96               ,0.7147368421052631 ,0.9512280701754386 ,0.923157894736842  ,0.896140350877193
0.8333333333333334 ,0.7407407407407407 ,0.7037037037037037 ,0.4814814814814814 ,0.7962962962962963 ,0.3888888888888889 ,0.8518518518518519 ,   0.7962962962962963 ,0.8333333333333334 ,0.8703703703703703 ,     0.6296296296296297 ,0.7962962962962963 ,0.8703703703703703 ,0.8333333333333334 ,0.5925925925925926 ,0.7777777777777778 ,0.5                ,0.9074074074074074
0.9013333333333332 ,0.768              ,0.7466666666666667 ,0.632              ,0.7973333333333333 ,0.8453333333333334 ,0.824              ,   0.88               ,0.8693333333333333 ,0.9173333333333332 ,     0.904              ,0.816              ,0.768              ,0.9066666666666666 ,0.768              ,0.896              ,0.816              ,0.8133333333333334
0.9839357429718876 ,0.9959839357429718 ,1.0                ,1.0                ,1.0                ,0.9879518072289156 ,1.0                ,   1.0                ,1.0                ,1.0                ,     1.0                ,0.9799196787148594 ,1.0                ,0.1686746987951807 ,1.0                ,0.9799196787148594 ,1.0                ,0.9879518072289156
0.9496183206106872 ,0.8356234096692112 ,0.8223918575063613 ,0.8758269720101781 ,0.9282442748091604 ,0.8508905852417303 ,0.9338422391857506 ,   0.9297709923664124 ,0.921119592875318  ,0.9465648854961832 ,     0.9582697201017812 ,0.9292620865139948 ,0.9170483460559796 ,0.9435114503816794 ,0.9043256997455472 ,0.957760814249364  ,0.9114503816793892 ,0.9221374045801528
0.8114285714285714 ,0.8342857142857143 ,0.8685714285714285 ,0.7028571428571428 ,0.7771428571428571 ,0.7257142857142858 ,0.84               ,   0.6285714285714286 ,0.8628571428571429 ,0.8742857142857143 ,     0.8628571428571429 ,0.6914285714285714 ,0.8057142857142857 ,0.8114285714285714 ,0.8742857142857143 ,0.8228571428571428 ,0.6914285714285714 ,0.8628571428571429
0.9991220368744512 ,0.9815627743634768 ,0.9964881474978052 ,0.8911325724319579 ,0.9640035118525022 ,0.8323090430201932 ,0.9964881474978052 ,   0.9912203687445128 ,0.9947322212467076 ,0.9991220368744512 ,     0.9956101843722563 ,0.9982440737489026 ,0.9938542581211588 ,1.0                ,0.9877085162423178 ,0.9991220368744512 ,0.4995610184372256 ,1.0
0.7540983606557377 ,0.7868852459016393 ,0.7704918032786885 ,0.639344262295082  ,0.7540983606557377 ,0.6885245901639344 ,0.7704918032786885 ,   0.7540983606557377 ,0.7049180327868853 ,0.7704918032786885 ,     0.8360655737704918 ,0.5245901639344263 ,0.8360655737704918 ,0.8032786885245902 ,0.8688524590163934 ,0.7868852459016393 ,0.5409836065573771 ,0.8032786885245902
0.9230769230769232 ,0.9692307692307692 ,0.9615384615384616 ,0.7846153846153846 ,0.8384615384615385 ,0.7923076923076923 ,0.8923076923076924 ,   0.8615384615384616 ,0.953846153846154  ,0.9307692307692308 ,     0.946153846153846  ,0.8538461538461538 ,0.9615384615384616 ,0.9076923076923076 ,0.8692307692307693 ,0.9307692307692308 ,0.8384615384615385 ,0.9153846153846154
0.9                ,0.88               ,0.83               ,0.8                ,0.87               ,0.84               ,0.88               ,   0.88               ,0.87               ,0.87               ,     0.91               ,0.83               ,0.84               ,0.87               ,0.9                ,0.92               ,0.85               ,0.89
0.9378378378378378 ,0.9135135135135136 ,0.9                ,0.8891891891891892 ,0.927027027027027  ,0.8594594594594595 ,0.9243243243243244 ,   0.9054054054054054 ,0.9297297297297298 ,0.9432432432432432 ,     0.9594594594594594 ,0.9216216216216216 ,0.9378378378378378 ,0.9162162162162162 ,0.918918918918919  ,0.9432432432432432 ,0.9027027027027028 ,0.9486486486486486
0.8833333333333333 ,0.8                ,0.8333333333333334 ,0.7833333333333333 ,0.8666666666666667 ,0.7666666666666667 ,0.8833333333333333 ,   0.7666666666666667 ,0.8833333333333333 ,0.9                ,     0.9                ,0.9333333333333332 ,0.8666666666666667 ,0.95               ,0.8166666666666667 ,0.9                ,0.8333333333333334 ,0.8833333333333333
0.7774936061381074 ,0.7723785166240409 ,0.7647058823529411 ,0.3657289002557545 ,0.8081841432225064 ,0.7161125319693095 ,0.8260869565217391 ,   0.8414322250639387 ,0.8132992327365729 ,0.8107416879795396 ,     0.8439897698209718 ,0.8184143222506394 ,0.7979539641943734 ,0.8132992327365729 ,0.7416879795396419 ,0.7851662404092071 ,0.8107416879795396 ,0.8260869565217391
0.9234608985024958 ,0.6189683860232945 ,0.502495840266223  ,0.6405990016638935 ,0.8086522462562395 ,0.8569051580698835 ,0.9068219633943428 ,   0.91846921797005   ,0.8435940099833611 ,0.903494176372712  ,     0.8785357737104825 ,0.9251247920133112 ,0.831946755407654  ,0.956738768718802  ,0.8369384359400999 ,0.9251247920133112 ,0.9168053244592346 ,0.9434276206322796
0.9393814432989692 ,0.9047422680412373 ,0.900618556701031  ,0.7377319587628866 ,0.9257731958762888 ,0.859381443298969  ,0.9261855670103092 ,   0.8985567010309279 ,0.9529896907216496 ,0.9583505154639176 ,     0.9109278350515464 ,0.9418556701030928 ,0.949278350515464  ,0.9154639175257732 ,0.9290721649484536 ,0.9364948453608248 ,0.9051546391752576 ,0.9430927835051548
0.7238095238095238 ,0.6857142857142857 ,0.6571428571428571 ,0.6952380952380952 ,0.6952380952380952 ,0.6                ,0.7238095238095238 ,   0.7428571428571429 ,0.6857142857142857 ,0.7238095238095238 ,     0.7238095238095238 ,0.6761904761904762 ,0.7047619047619048 ,0.819047619047619  ,0.6857142857142857 ,0.7142857142857143 ,0.6476190476190476 ,0.7904761904761904
0.5306666666666666 ,0.4933333333333333 ,0.4853333333333333 ,0.44               ,0.56               ,0.5226666666666666 ,0.6053333333333333 ,   0.6                ,0.56               ,0.5573333333333333 ,     0.5146666666666667 ,0.5626666666666666 ,0.5706666666666667 ,0.5253333333333333 ,0.5493333333333333 ,0.512              ,0.56               ,0.5493333333333333
0.2451923076923076 ,0.8846153846153846 ,0.9278846153846154 ,0.1346153846153846 ,0.1971153846153846 ,0.5336538461538461 ,0.2307692307692307 ,   0.4230769230769231 ,0.9278846153846154 ,0.9519230769230768 ,     0.9423076923076924 ,0.6538461538461539 ,0.9759615384615384 ,0.7548076923076923 ,0.3173076923076923 ,0.3942307692307692 ,0.4086538461538461 ,0.9230769230769232
0.7717391304347826 ,0.7282608695652174 ,0.7391304347826086 ,0.7789855072463768 ,0.7572463768115942 ,0.7971014492753623 ,0.782608695652174  ,   0.7898550724637681 ,0.7789855072463768 ,0.7753623188405797 ,     0.7862318840579711 ,0.7681159420289855 ,0.7572463768115942 ,0.7644927536231884 ,0.8043478260869565 ,0.7644927536231884 ,0.7644927536231884 ,0.7862318840579711
0.6875             ,0.625              ,0.578125           ,0.515625           ,0.5625             ,0.53125            ,0.640625           ,   0.65625            ,0.609375           ,0.640625           ,     0.703125           ,0.640625           ,0.640625           ,0.578125           ,0.59375            ,0.59375            ,0.59375            ,0.65625
0.9086666666666666 ,0.906              ,0.9236666666666666 ,0.7906666666666666 ,0.8656666666666667 ,0.784              ,0.877              ,   0.9146666666666666 ,0.9176666666666666 ,0.9286666666666666 ,     0.905              ,0.869              ,0.8543333333333333 ,0.8713333333333333 ,0.8776666666666667 ,0.91               ,0.9146666666666666 ,0.9256666666666666
0.5584415584415584 ,0.577922077922078  ,0.551948051948052  ,0.551948051948052  ,0.6038961038961039 ,0.6038961038961039 ,0.6038961038961039 ,   0.5844155844155844 ,0.551948051948052  ,0.5584415584415584 ,     0.551948051948052  ,0.551948051948052  ,0.5714285714285714 ,0.5324675324675324 ,0.577922077922078  ,0.551948051948052  ,0.5844155844155844 ,0.6233766233766234
0.768              ,0.716              ,0.72               ,0.54               ,0.7                ,0.716              ,0.736              ,   0.768              ,0.704              ,0.76               ,     0.808              ,0.656              ,0.7                ,0.844              ,0.66               ,0.772              ,0.76               ,0.724
0.8                ,0.7666666666666667 ,0.8333333333333334 ,0.7333333333333333 ,0.8666666666666667 ,0.6                ,0.8666666666666667 ,   0.8                ,0.8666666666666667 ,0.8333333333333334 ,     0.6666666666666666 ,0.7                ,0.7666666666666667 ,0.7666666666666667 ,0.7333333333333333 ,0.8                ,0.8                ,0.9
0.9468888888888888 ,0.9397777777777778 ,0.9433333333333334 ,0.926              ,0.9424444444444444 ,0.9393333333333334 ,0.9415555555555556 ,   0.9442222222222222 ,0.9464444444444444 ,0.9471111111111112 ,     0.9415555555555556 ,0.942              ,0.9455555555555556 ,0.9331111111111112 ,0.9377777777777778 ,0.9462222222222222 ,0.942              ,0.9484444444444444
0.9983776768332252 ,0.9948085658663206 ,0.99935107073329   ,0.9600908500973394 ,0.9977287475665152 ,0.9974042829331604 ,0.99870214146658   ,   1.0                ,0.9995133030499675 ,1.0                ,     0.99870214146658   ,1.0                ,0.9991888384166124 ,0.9983776768332252 ,0.995619727449708  ,0.9983776768332252 ,1.0                ,0.9990266060999352
0.9825072886297376 ,0.8950437317784257 ,0.9504373177842566 ,0.9475218658892128 ,0.979591836734694  ,0.9154518950437318 ,0.9854227405247812 ,   0.9825072886297376 ,0.9825072886297376 ,0.9825072886297376 ,     0.9854227405247812 ,0.9708454810495628 ,0.9681159420289857 ,0.9768115942028984 ,0.9710144927536232 ,0.979591836734694  ,0.97667638483965   ,0.979591836734694
1.0                ,1.0                ,1.0                ,0.9523809523809524 ,1.0                ,0.9904761904761904 ,1.0                ,   1.0                ,1.0                ,1.0                ,     1.0                ,1.0                ,1.0                ,1.0                ,1.0                ,1.0                ,1.0                ,1.0
0.8711111111111111 ,0.8266666666666667 ,0.82               ,0.8755555555555555 ,0.9288888888888888 ,0.86               ,0.9244444444444444 ,   0.9466666666666668 ,0.9577777777777776 ,0.9311111111111112 ,     0.7333333333333333 ,0.9444444444444444 ,0.9244444444444444 ,0.5444444444444444 ,0.9355555555555556 ,0.8866666666666667 ,0.92               ,0.8866666666666667
0.9                ,1.0                ,1.0                ,0.6                ,0.9                ,0.9                ,0.95               ,   1.0                ,0.95               ,0.9                ,     0.95               ,0.8                ,0.95               ,0.9                ,0.85               ,0.9                ,0.9                ,0.9
0.9692982456140352 ,0.9385964912280702 ,0.9385964912280702 ,0.5877192982456141 ,0.9166666666666666 ,0.8640350877192983 ,0.9342105263157896 ,   0.8157894736842105 ,0.9736842105263158 ,0.9649122807017544 ,     0.9649122807017544 ,0.9605263157894736 ,0.9692982456140352 ,0.956140350877193  ,0.9210526315789472 ,0.9517543859649122 ,0.5263157894736842 ,0.9649122807017544
1.0                ,0.9977777777777778 ,0.9977777777777778 ,0.96               ,0.9955555555555556 ,0.9666666666666668 ,1.0                ,   0.9944444444444444 ,0.9922222222222222 ,1.0                ,     0.9988888888888888 ,0.94               ,0.9977777777777778 ,0.9944444444444444 ,0.9966666666666668 ,1.0                ,0.9955555555555556 ,0.9777777777777776
0.4545454545454545 ,0.4618181818181818 ,0.4745454545454545 ,0.3054545454545455 ,0.4327272727272727 ,0.4254545454545455 ,0.56               ,   0.5127272727272727 ,0.4727272727272727 ,0.52               ,     0.4854545454545454 ,0.4036363636363636 ,0.5272727272727272 ,0.3763636363636363 ,0.54               ,0.4690909090909091 ,0.3563636363636364 ,0.4309090909090909
0.7482014388489209 ,0.7553956834532374 ,0.7338129496402878 ,0.7697841726618705 ,0.7553956834532374 ,0.7050359712230215 ,0.762589928057554  ,   0.7553956834532374 ,0.7553956834532374 ,0.762589928057554  ,     0.7338129496402878 ,0.7482014388489209 ,0.7482014388489209 ,0.6762589928057554 ,0.7338129496402878 ,0.7769784172661871 ,0.7338129496402878 ,0.762589928057554
